粑 粑
名山大 川
名山胜 水
名声在 外
名胜古 迹
名实相 副
名士风 流
名闻天 下
名闻遐 迩
名扬四 海
名扬天 下
名噪一 时
名震一 时
名正言 顺
名重一 时
明白如 话
明辨是 非
明察暗 访
明察秋 毫
明德惟 馨
明火执 仗
明镜高 悬
明码标 价
明媒正 娶
明明白 白
明明知 道
明眸皓 齿
明眸善 睐
明目张 胆
明枪暗 箭
明枪易 躲
明确规 定
明确提 出
明日黄 花
明升暗 降
明文规 定
明心见 性
明修栈 道
明月清 风
明哲保 身
明争暗 斗
明知故 犯
明知故 问
明珠暗 投
鸣金收 兵
鸣锣开 道
鸣冤叫 屈
冥思苦 想
冥顽不 灵
铭记不 忘
铭心刻 骨
酩酊大 醉
命里注 定
命丧黄 泉
命途多 舛
命在旦 夕
命中注 定
谬误百 出
谬以千 里
谬种流 传
模棱两 可
摩根大 通
摩肩擦 踵
摩肩接 踵
摩拳擦 掌
摩托罗 拉
磨刀霍 霍
磨嘴皮 子
魔高一 尺
魔高一 丈
魔兽世 界
魔兽争 霸
陌路相 逢
秣马厉 兵
莫测高 深
莫此为 甚
莫可名 状
莫可奈 何
莫名其 妙
莫逆之 交
莫衷一 是
漠不关 心
漠然置 之
墨迹未 干
墨守成 规
默不作 声
默默不 语
默默无 声
默默无 闻
默默无 言
默默无 语
谋财害 命
谋事在 人
某种程 度
母慈子 孝
母乳喂 养
母以子 贵
木马病 毒
木牛流 马
木已成 舟
目标管 理
目标客 户
目标任 务
目标市 场
目不忍 睹
目不忍 视
目不识 丁
目不暇 给
目不暇 接
目不斜 视
目不转 睛
目瞪口 呆
目光短 浅
目光炯 炯
目光如 炬
目空一 切
目迷五 色
目前国 内
目前市 场
目无法 纪
目无尊 长
目中无 人
沐猴而 冠
募集资 金
幕天席 地
慕名而 来
暮鼓晨 钟
暮气沉 沉
暮色苍 茫
穆罕默 德
穆里尼 奥
穆沙拉 夫
拿手好 戏
哪个地 方
哪个国 家
哪些地 方
哪些方 面
那个地 方
那个男 人
那个女 孩
那个女 人
那个时 候
那天晚 上
那一瞬 间
那种感 觉
纳米技 术
纳税申 报
纳斯达 克
耐人咀 嚼
耐人寻 味
男大当 婚
男盗女 娼
男耕女 织
男欢女 爱
男婚女 嫁
男男女 女
男女关 系
男女老 少
男女老 幼
男女朋 友
男女平 等
男女有 别
男女之 间
男女主 角
男尊女 卑
南船北 马
南方周 末
南郭先 生
南京大 学
南京西 路
南橘北 枳
南开大 学
南柯一 梦
南来北 往
南腔北 调
南水北 调
南斯拉 夫
南辕北 辙
南征北 讨
南征北 战
难得一 见
难分难 解
难分难 舍
难乎其 难
难解难 分
难能可 贵
难如登 天
难上加 难
难舍难 分
难兄难 弟
难言之 隐
难以理 喻
难以名 状
难以逆 料
难以企 及
难以忍 受
难以挽 回
难以忘 怀
难以为 继
难以想 象
难以预 料
难以置 信
喃喃细 语
喃喃自 语
囊萤映 雪
囊中取 物
恼羞成 怒
脑满肠 肥
讷言敏 行
呢喃细 语
内部管 理
内部结 构
内部控 制
内部审 计
内查外 调
内容包 括
内圣外 王
内外夹 攻
内外交 困
内心世 界
内忧外 患
能工巧 匠
能力建 设
能掐会 算
能屈能 伸
能上能 下
能说会 道
能文能 武
能言善 辩
能源消 耗
能者多 劳
能者为 师
能做什 么
尼日利 亚
泥古不 化
泥牛入 海
泥沙俱 下
你唱我 和
你死我 活
你言我 语
你追我 赶
逆耳之 言
逆来顺 受
逆水行 舟
逆我者 亡
拈花惹 草
拈花微 笑
拈花一 笑
拈轻怕 重
年代以 来
年度报 告
年度考 核
年度中 国
年度最 佳
年复一 年
年富力 强
年高德 劭
年近古 稀
年近花 甲
年久失 修
年均增 长
年老力 衰
年老色 衰
年轻力 壮
年轻一 代
年深日 久
年深月 久
年事已 高
年销售 额
年幼无 知
年逾不 惑
年逾古 稀
年逾花 甲
辗转反 侧
念念不 舍
念念不 忘
念念有 词
念兹在 兹
鸟尽弓 藏
鸟枪换 炮
鸟为食 亡
鸟语花 香
袅袅娜 娜
袅袅婷 婷
捏一把 汗
蹑手蹑 脚
您还没 有
宁静致 远
宁缺毋 滥
宁死不 屈
宁为玉 碎
宁折不 弯
牛刀小 试
牛高马 大
牛鬼蛇 神
牛郎织 女
牛头马 面
牛之一 毛
忸怩作 态
扭亏增 盈
扭扭捏 捏
纽卡斯 尔
纽约时 报
农村地 区
农村发 展
农村妇 女
农村改 革
农村工 作
农村基 层
农村教 育
农村金 融
农村经 济
农村居 民
农村人 口
农村市 场
农副产 品
农贸市 场
农民负 担
农民收 入
农民增 收
农民致 富
农田水 利
农药残 留
农业保 险
农业部 门
农业大 学
农业发 展
农业合 作
农业机 械
农业技 术
农业科 技
农业普 查
农业生 产
农业银 行
浓眉大 眼
浓墨重 彩
浓荫蔽 日
浓妆淡 抹
浓妆艳 抹
弄假成 真
弄巧成 拙
弄巧反 拙
弄虚作 假
奴颜婢 膝
驽马十 驾
努力奋 斗
努力工 作
努力实 现
努力提 高
努力学 习
怒不可 遏
怒发冲 冠
怒火冲 天
怒火攻 心
怒火中 烧
怒目而 视
怒气冲 冲
怒气冲 天
怒形于 色
女扮男 装
女大当 嫁
女大学 生
女流之 辈
女生宿 舍
女娲补 天
女性朋 友
女中豪 杰
女主人 公
诺贝尔 奖
诺维茨 基
欧美国 家
欧洲国 家
欧洲市 场
呕心沥 血
偶一为 之
藕断丝 连
爬山涉 水
帕瓦罗 蒂
拍案而 起
拍案叫 绝
拍案惊 奇
拍板定 案
拍手称 快
拍照手 机
徘徊不 前
徘徊观 望
排斥异 己
排除万 难
排除异 己
排放标 准
排难解 纷
排山倒 海
排忧解 难
攀龙附 凤
盘根错 节
盘根问 底
判若两 人
判若霄 壤
判若云 泥
滂沱大 雨
庞然大 物
旁观者 清
旁门左 道
旁敲侧 击
旁若无 人
旁逸斜 出
旁征博 引
旁枝末 节
抛头露 面
抛砖引 玉
刨根究 底
刨根问 底
庖丁解 牛
炮火连 天
培训工 作
培训机 构
培训基 地
培训计 划
培训课 程
培训学 校
培训中 心
培养孩 子
培养人 才
培养学 生
赔偿责 任
赔礼道 歉
配送中 心
配套设 施
配置文 件
喷薄欲 出
喷云吐 雾
怦然心 动
朋友一 起
朋友之 间
蓬荜生 辉
蓬勃发 展
蓬蓬勃 勃
蓬生麻 中
蓬头垢 面
鹏程万 里
捧腹大 笑
批发零 售
批发市 场
批量生 产
披肝沥 胆
披红戴 花
披坚执 锐
披荆斩 棘
披麻戴 孝
披沙拣 金
披头散 发
披星戴 月
劈风斩 浪
劈头盖 脸
噼里啪 啦
皮肤干 燥
皮肤过 敏
皮开肉 绽
皮下组 织
皮之不 存
疲惫不 堪
疲乏不 堪
疲于奔 命
蚍蜉撼 树
匹夫无 罪
匹夫有 责
匹夫之 勇
屁滚尿 流
睥睨一 切
偏安一 隅
偏听偏 信
偏信则 暗
翩翩风 度
翩翩公 子
翩翩起 舞
翩翩少 年
翩若惊 鸿
胼手胝 足
片甲不 留
片瓦不 留
片瓦无 存
片言只 语
片言只 字
飘忽不 定
飘飘欲 仙
瓢泼大 雨
漂亮女 人
拼死拼 活
贫病交 加
贫富差 距
贫贱不 移
贫困地 区
贫困家 庭
贫困潦 倒
贫困人 口
贫困学 生
品牌价 值
品牌建 设
品牌效 应
品牌形 象
品牌战 略
品头论 足
品学兼 优
平安无 事
平白无 故
平板电 视
平步青 云
平淡无 奇
平等互 惠
平方公 里
平分秋 色
平均工 资
平均价 格
平均年 龄
平均气 温
平均水 平
平面媒 体
平面设 计
平民百 姓
平平安 安
平平淡 淡
平铺直 叙
平起平 坐
平心而 论
平心静 气
平易近 人
评估报 告
评价标 准
评价体 系
评论内 容
评头论 足
评头品 足
评选活 动
凭空捏 造
凭空臆 造
苹果电 脑
苹果公 司
屏气凝 神
屏声静 气
萍水相 逢
泼妇骂 街
婆婆妈 妈
婆娑起 舞
迫不得 已
迫不及 待
迫切需 要
迫在眉 睫
破除迷 信
破釜沉 舟
破格录 用
破罐破 摔
破镜重 圆
破旧不 堪
破旧立 新
破口大 骂
破烂不 堪
破门而 出
破门而 入
破涕为 笑
破铜烂 铁
破玩意 儿
破绽百 出
破竹之 势
仆仆风 尘
扑面而 来
扑朔迷 离
朴实无 华
朴素无 华
浦东新 区
浦发银 行
普遍存 在
普度众 生
普普通 通
普天同 庆
普天之 下
普通百 姓
普通高 校
普通高 中
普通朋 友
普通用 户
普通住 房
普通住 宅
铺平道 路
铺天盖 地
铺张浪 费
七步成 诗
七尺之 躯
七老八 十
七零八 落
七零八 散
七零八 碎
七扭八 歪
七拼八 凑
七七八 八
七窍流 血
七窍生 烟
七擒七 纵
七情六 欲
七上八 下
七十二 行
七十年 代
七手八 脚
七弯八 拐
七折八 扣
七嘴八 舌
妻儿老 小
妻离子 散
凄风苦 雨
凄风冷 雨
期货公 司
期货价 格
期货交 易
期货市 场
期末考 试
期期艾 艾
欺人太 甚
欺人之 谈
欺软怕 硬
欺上瞒 下
欺世盗 名
漆黑一 团
齐家治 国
齐齐哈 尔
齐齐整 整
齐驱并 进
齐天大 圣
齐头并 进
齐心合 力
齐心协 力
齐烟九 点
其乐无 穷
其貌不 扬
其奈我 何
其实难 副
其他地 方
其他地 区
其他国 家
其他媒 体
其他品 牌
其他文 章
其他行 业
其他用 户
其他组 织
其它媒 体
其它问 题
其言也 善
其中一 位
奇耻大 辱
奇风异 俗
奇光异 彩
奇花异 草
奇花异 卉
奇货可 居
奇技淫 巧
奇思妙 想
奇谈怪 论
奇形怪 状
奇珍异 宝
奇装异 服
崎岖不 平
骑虎难 下
骑马找 马
骑自行 车
棋逢对 手
棋高一 着
旗鼓相 当
旗开得 胜
旗帜鲜 明
企业单 位
企业发 展
企业法 人
企业改 革
企业改 制
企业管 理
企业规 模
企业集 团
企业经 营
企业名 称
企业名 录
企业内 部
企业年 金
企业品 牌
企业网 站
企业文 化
企业形 象
企业用 户
企业员 工
企业战 略
企业职 工
岂有此 理
启动仪 式
杞人忧 天
杞人之 忧
起承转 合
起死回 生
起早贪 黑
气喘如 牛
气喘吁 吁
气定神 闲
气贯长 虹
气候变 化
气候条 件
气急败 坏
气势磅 礴
气势汹 汹
气数已 尽
气吞山 河
气味相 投
气息奄 奄
气象部 门
气象万 千
气焰嚣 张
气宇轩 昂
气壮如 牛
气壮山 河
迄今为 止
弃暗投 明
弃笔从 戎
弃恶从 善
弃旧图 新
弃如敝 屣
弃若敝 屣
弃之可 惜
汽车产 业
汽车厂 商
汽车电 子
汽车工 业
汽车公 司
汽车配 件
汽车品 牌
汽车企 业
汽车市 场
汽车维 修
汽车消 费
汽车销 售
汽车行 业
汽车之 家
泣不成 声
器官移 植
器宇轩 昂
掐头去 尾
恰到好 处
恰恰相 反
恰如其 分
千变万 化
千差万 别
千疮百 孔
千锤百 炼
千刀万 剐
千叮万 嘱
千恩万 谢
千方百 计
千峰万 壑
千夫所 指
千沟万 壑
千古不 朽
千古绝 唱
千古罪 人
千呼万 唤
千回百 转
千家万 户
千娇百 媚
千斤重 担
千金不 换
千金一 诺
千军万 马
千钧一 发
千里迢 迢
千里之 堤
千里之 外
千里之 行
千门万 户
千难万 苦
千难万 难
千难万 险
千年万 载
千篇一 律
千奇百 怪
千千静 听
千千万 万
千秋万 代
千秋万 世
千人一 面
千山万 壑
千山万 水
千丝万 缕
千头万 绪
千万不 能
千万不 要
千辛万 苦
千言万 语
千依百 顺
千载难 逢
千真万 确
千姿百 态
千姿万 态
迁客骚 人
迁怒于 人
牵肠挂 肚
牵牛织 女
牵强附 会
谦谦君 子
谦虚谨 慎
签订合 同
签约仪 式
签字仪 式
前车可 鉴
前车之 鉴
前程万 里
前堵后 追
前端总 线
前段时 间
前俯后 仰
前赴后 继
前功尽 弃
前呼后 拥
前倨后 恭
前列腺 炎
前仆后 继
前期工 作
前前后 后
前人栽 树
前三季 度
前事不 忘
前思后 想
前所未 见
前所未 闻
前所未 有
前提条 件
前途无 量
前无古 人
前仰后 合
前因后 果
潜移默 化
黔驴技 穷
浅尝辄 止
浅斟低 唱
倩女幽 魂
枪林弹 雨
强词夺 理
强国富 民
强加于 人
强奸民 意
强烈建 议
强烈推 荐
强烈要 求
强弩之 末
强人所 难
强颜欢 笑
强制措 施
强制执 行
墙头马 上
悄然无 声
悄无声 息
敲骨吸 髓
敲锣打 鼓
敲山震 虎
敲诈勒 索
乔迁之 喜
乔装打 扮
乔装改 扮
巧夺天 工
巧立名 目
巧取豪 夺
巧舌如 簧
巧言令 色
切齿痛 恨
切磋琢 磨
切肤之 痛
切身利 益
切身体 会
切实加 强
切实可 行
切实做 好
切中时 弊
切中要 害
窃窃私 语
挈妇将 雏
锲而不 舍
亲临其 境
亲密接 触
亲密无 间
亲朋好 友
亲仁善 邻
亲如手 足
亲身经 历
亲身体 验
亲痛仇 快
亲眼目 睹
侵犯了 您
侵华日 军
侵权行 为
秦晋之 好
琴棋书 画
琴瑟和 谐
琴心剑 胆
禽兽不 如
勤工俭 学
勤能补 拙
勤勤恳 恳
勤学好 问
勤学苦 练
擒贼擒 王
寝不安 席
寝食不 安
沁人肺 腑
沁人心 脾
青藏高 原
青藏铁 路
青出于 蓝
青岛啤 酒
青灯古 佛
青灯黄 卷
青红皂 白
青黄不 接
青梅竹 马
青面獠 牙
青年教 师
青年学 生
青山不 老
青山绿 水
青史留 名
青天白 日
青云之 志
青云直 上
青枝绿 叶
轻车简 从
轻车熟 路
轻而易 举
轻歌曼 舞
轻举妄 动
轻描淡 写
轻诺寡 信
轻轻松 松
轻如鸿 毛
轻手轻 脚
轻松愉 快
轻言细 语
轻徭薄 赋
轻于鸿 毛
轻重缓 急
轻装简 从
轻装前 进
轻装上 阵
倾巢出 动
倾巢而 出
倾城倾 国
倾国倾 城
倾家荡 产
倾囊相 助
倾盆大 雨
卿卿我 我
清风朗 月
清风两 袖
清风明 月
清规戒 律
清华大 学
清华东 门
清华同 方
清洁能 源
清洁生 产
清静无 为
清理整 顿
清廉正 直
清清楚 楚
清热解 毒
清水衙 门
清汤寡 水
清晰可 见
清闲自 在
清心寡 欲
清新俊 逸
蜻蜓点 水
情不自 禁
情窦初 开
情非得 已
情感天 地
情节严 重
情景交 融
情况分 析
情况汇 报
情理之 中
情深似 海
情深义 重
情同手 足
情投意 合
情意绵 绵
情有独 钟
情有可 原
情真意 切
晴天霹 雳
顷刻之 间
请告诉 我
请君入 瓮
庆父不 死
庆祝活 动
罄竹难 书
穷兵黩 武
穷愁潦 倒
穷极无 聊
穷家富 路
穷寇莫 追
穷困潦 倒
穷且益 坚
穷山恶 水
穷山僻 壤
穷奢极 侈
穷奢极 欲
穷途末 路
穷乡僻 壤
穷形尽 相
穷凶极 恶
穷则思 变
茕茕孑 立
琼浆玉 液
琼楼玉 宇
秋风落 叶
秋高气 爽
秋毫无 犯
秋后算 账
秋收冬 藏
秋水伊 人
秋月春 风
求才若 渴
求过于 供
求其友 声
求全责 备
求仁得 仁
求神问 卜
求生不 得
求同存 异
求贤如 渴
求贤若 渴
求真务 实
求之不 得
求知若 渴
区区小 事
区委书 记
区位优 势
区域发 展
区域合 作
区域经 济
区域市 场
曲不离 口
曲高和 寡
曲径通 幽
曲里拐 弯
曲突徙 薪
曲意逢 迎
曲意迎 合
曲终人 散
驱动程 序
驱动之 家
屈打成 招
屈指可 数
祛病延 年
趋吉避 凶
趋利避 害
趋炎附 势
趋之若 鹜
取得成 功
取得联 系
取而代 之
取精用 宏
取信于 民
取信于 人
取义成 仁
取长补 短
取之不 竭
取之不 尽
去粗取 精
去年同 期
去头去 尾
去伪存 真
全部内 容
全国各 大
全国各 地
全国人 大
全国人 民
全国统 一
全国政 协
全国最 大
全军覆 没
全军覆 灭
全力以 赴
全力支 持
全面发 展
全面贯 彻
全面落 实
全面实 施
全面提 高
全面提 升
全面推 进
全面推 行
全民健 身
全民皆 兵
全盘托 出
全球变 暖
全球第 一
全球华 人
全球经 济
全球领 先
全球市 场
全球最 大
全神贯 注
全体会 议
全体员 工
全心全 力
全心全 意
全知全 能
权利义 务
权倾天 下
权威机 构
权威人 士
权宜之 策
权宜之 计
拳不离 手
拳打脚 踢
犬马之 劳
犬牙交 错
缺吃少 穿
缺一不 可
缺衣少 食
却不知 道
却之不 恭
雀屏中 选
确确实 实
确有其 事
鹊巢鸠 占
裙带关 系
群策群 力
群而不 党
群发软 件
群龙无 首
群魔乱 舞
群起效 尤
群雄逐 鹿
群英荟 萃
群众利 益
群众演 员
然后单 击
燃料电 池
燃眉之 急
让人感 动
饶有风 趣
饶有兴 趣
饶有兴 味
绕道而 行
绕梁三 日
惹火烧 身
惹人注 目
惹是生 非
热爱生 活
热带风 暴
热带雨 林
热点问 题
热火朝 天
热泪盈 眶
热烈祝 贺
热门话 题
热闹非 凡
热气腾 腾
热情洋 溢
热热闹 闹
热线电 话
热血沸 腾
热血江 湖
人不犯 我
人才辈 出
人才队 伍
人才济 济
人才难 得
人才培 养
人才市 场
人才招 聘
人才资 源
人财两 空
人财两 失
人大代 表
人大工 作
人道主 义
人地生 疏
人丁兴 旺
人定胜 天
人都知 道
人多口 杂
人多势 众
人多手 杂
人多眼 杂
人多嘴 杂
人而无 信
人非草 木
人非圣 贤
人浮于 事
人格魅 力
人各有 志
人工流 产
人工智 能
人欢马 叫
人迹罕 至
人际关 系
人际交 往
人间地 狱
人间天 上
人间天 堂
人见人 爱
人杰地 灵
人尽其 才
人居环 境
人均收 入
人困马 乏
人来客 往
人来人 往
人老珠 黄
人类历 史
人类社 会
人类文 明
人力资 本
人力资 源
人满为 患
人面兽 心
人面桃 花
人民大 学
人民法 院
人民广 场
人民警 察
人民群 众
人民日 报
人民生 活
人民医 院
人民银 行
人民政 府
人民政 协
人命关 天
人模狗 样
人弃我 取
人情冷 暖
人情世 故
人情世 态
人情之 常
人穷志 短
人去楼 空
人人都 有
人人皆 知
人人有 份
人人自 危
人山人 海
人身安 全
