粑 粑
原形畢 露
原因分 析
原因之 一
原油價 格
原油期 貨
原原本 本
原汁原 味
圓滿成 功
圓滿結 束
圓滿完 成
緣木求 魚
源頭活 水
源源不 斷
源源不 絕
源源而 來
源遠流 長
遠端教 育
遠端控 制
遠端協 助
遠見卓 識
遠交近 攻
遠親近 鄰
遠涉重 洋
遠遠超 過
遠走高 飛
怨氣沖 天
怨聲載 道
怨天尤 人
怨天怨 地
院副院 長
約定俗 成
約法三 章
約束機 制
月白風 清
月黑風 高
月朗風 清
月朗星 稀
月滿則 虧
月明星 稀
月下老 人
月圓花 好
月暈而 風
閱讀理 解
閱讀全 文
躍馬揚 鞭
躍然紙 上
躍躍欲 試
越多越 好
越來越 大
越來越 多
越來越 高
越來越 好
越來越 少
越來越 小
越俎代 庖
暈頭轉 向
暈暈沉 沉
雲淡風 輕
雲譎波 詭
雲開霧 散
雲泥之 別
雲消霧 散
雲蒸霞 蔚
雲中白 鶴
芸芸眾 生
允執厥 中
運籌帷 幄
執行機 制
執行情 況
執行速 度
運營成 本
運營模 式
運載火 箭
運作方 式
運作模 式
雜亂無 序
雜亂無 章
雜七雜 八
砸鍋賣 鐵
栽培技 術
再接再 厲
再來一 次
再三再 四
再也沒 有
再造之 恩
在此一 舉
在此之 前
在飛機 上
在工作 中
在國際 上
在黑暗 中
在火車 上
在劫難 逃
在歷史 上
在兩週 內
在你面 前
在你身 邊
在社會 上
在生活 中
在實踐 中
在世界 上
在思想 上
在所不 辭
在所不 惜
在所難 免
在天之 靈
在網路 上
線上播 放
線上服 務
線上觀 看
線上人 數
在校學 生
在新視 窗
在陽光 下
在這方 面
在這樣 的
在桌面 上
載沉載 浮
載歌載 舞
載人航 天
載舟覆 舟
暫時沒 有
暫行辦 法
暫行規 定
讚不絕 口
讚口不 絕
讚歎不 已
臧否人 物
葬身魚 腹
糟糠之 妻
鑿壁偷 光
早出晚 歸
早日康 復
早上起 床
早上起 來
早睡早 起
早知今 日
造成損 失
造型設 計
造謠惑 眾
造謠生 事
造謠中 傷
擇鄰而 居
擇善而 從
擇優錄 取
澤被後 世
責任編 輯
責任人 員
責任意 識
責任追 究
責無旁 貸
嘖有煩 言
嘖嘖稱 奇
嘖嘖稱 讚
賊喊捉 賊
賊眉鼠 眼
賊頭賊 腦
賊心不 死
怎麼辦 啊
怎麼處 理
怎麼回 事
怎麼解 決
怎麼可 能
怎麼能 夠
怎麼這 麼
怎樣才 能
增長方 式
增長幅 度
增長速 度
增值服 務
增值業 務
增資擴 股
憎愛分 明
紮實推 進
紮紮實 實
乍暖還 寒
債多不 愁
債券基 金
債券市 場
債臺高 築
債務重 組
沾花惹 草
沾親帶 故
沾沾自 喜
瞻前顧 後
斬草除 根
斬釘截 鐵
斬關奪 隘
斬盡殺 絕
展翅高 飛
嶄露頭 角
佔地面 積
佔用空 間
戰火紛 飛
戰略規 劃
戰略合 作
戰略決 策
戰略目 標
戰略思 想
戰略意 義
戰天鬥 地
戰無不 勝
戰戰兢 兢
張燈結 綵
張冠李 戴
張皇失 措
張口結 舌
張三李 四
張牙舞 爪
長安福 特
長此以 往
長風破 浪
長歌當 哭
長話短 說
長江大 橋
長江電 力
長江流 域
長江七 號
長江天 塹
長江證 券
長久之 計
長樂未 央
長命百 歲
長年累 月
長篇大 論
長篇累 牘
長篇小 說
長期使 用
長期投 資
長期以 來
長驅直 入
長生不 老
長生不 死
長途跋 涉
長途電 話
長效機 制
長袖善 舞
長吁短 嘆
長夜漫 漫
長幼有 序
長幼尊 卑
長治久 安
長足進 展
掌上電 腦
掌上明 珠
丈二和 尚
仗勢欺 人
仗義疏 財
仗義執 言
招標公 告
招標投 標
招標檔 案
招兵買 馬
招財進 寶
招蜂引 蝶
招架不 住
招降納 叛
招聘資 訊
招商銀 行
招商引 資
招商證 券
招生計 劃
招生簡 章
招生考 試
招賢納 士
招搖過 市
招搖撞 騙
昭然若 揭
找不到 了
召開會 議
照本宣 科
照貓畫 虎
照章辦 事
遮人耳 目
遮天蔽 日
遮遮掩 掩
這部電 影
這段時 間
這個城 市
這個地 方
這個東 西
這個故 事
這個國 家
這個機 會
這個傢 伙
這個名 字
這個男 人
這個女 孩
這個女 人
這個時 代
這個時 候
這個世 界
這個數 字
這個網 站
這個檔 案
這個問 題
這個夏 天
這個訊 息
這個遊 戲
這件事 情
這就是 說
這麼多 年
這麼多 人
這麼簡 單
這篇文 章
這是什 麼
這是一 個
這是一 種
這首歌 曲
這些東 西
這些都 是
這些問 題
這樣才 能
這樣一 來
這一切 都
這張專 輯
這種方 法
這種方 式
這種感 覺
這種情 況
這種事 情
這主要 是
浙江大 學
著名導 演
著名品 牌
著名作 家
著作權 人
針鋒相 對
針頭線 腦
珍禽異 獸
珍惜生 命
珍饈美 饌
真不知 道
真才實 學
真刀真 槍
真命天 子
真憑實 據
真槍實 彈
真情實 感
真情實 意
真實情 況
真實身 份
真實寫 照
真實姓 名
真偽莫 辨
真相大 白
真心誠 意
真心實 意
真心真 意
真真切 切
真正原 因
真正做 到
真知灼 見
枕戈待 旦
振臂一 呼
振奮人 心
振聾發 聵
振興中 華
振振有 詞
振振有 辭
震耳欲 聾
震古爍 今
震撼人 心
震天動 地
爭分奪 秒
爭風吃 醋
爭名奪 利
爭奇鬥 豔
爭前恐 後
爭強鬥 狠
爭強好 勝
爭權奪 利
爭先恐 後
爭妍鬥 豔
徵求意 見
崢嶸歲 月
猙獰面 目
睜開眼 睛
錚錚鐵 骨
錚錚鐵 漢
錚錚有 聲
蒸蒸日 上
整改措 施
整個過 程
整個世 界
整舊如 新
整軍經 武
整體規 劃
整體上 市
整體素 質
整整齊 齊
整治工 作
整裝待 發
正本清 源
正常工 作
正常使 用
正常執 行
正大光 明
正兒八 經
正襟危 坐
正經八 百
正氣凜 然
正確處 理
正確答 案
正確對 待
正確認 識
正人君 子
正式成 立
正式釋 出
正式開 始
正式啟 動
正式實 施
正心誠 意
正在進 行
正在執 行
正正經 經
正直無 私
正中下 懷
證據確 鑿
證明材 料
證明檔 案
證券公 司
證券交 易
證券市 場
證券投 資
鄭重其 事
鄭重宣 告
政策措 施
政策法 規
政策規 定
政策環 境
政出多 門
政府部 門
政府採 購
政府工 作
政府官 員
政府機 構
政府機 關
政府投 資
政府網 站
政府職 能
政教合 一
政通人 和
政務公 開
政協工 作
政協委 員
政協主 席
政治鬥 爭
政治經 濟
政治權 利
政治人 物
政治任 務
政治生 活
政治體 制
政治委 員
政治文 明
政治制 度
之乎者 也
支部書 記
支離破 碎
支氣管 炎
支吾其 詞
支支吾 吾
支柱產 業
芝蘭之 室
枝繁葉 茂
枝節橫 生
知彼知 己
知不知 道
知道自 己
知恩報 恩
知法犯 法
知己知 彼
知名品 牌
知名企 業
知名人 士
知命之 年
知難而 進
知難而 退
知情不 舉
知人論 世
知人善 任
智慧財產 權
知識分 子
知識管 理
知識結 構
知識經 濟
知識競 賽
知我罪 我
知無不 言
知易行 難
知遇之 恩
知止不 殆
知足不 辱
知足常 樂
知足知 止
執法部 門
執法檢 查
執法人 員
執法如 山
執迷不 悟
執行董 事
執行過 程
執行情 況
執政能 力
執政為 民
直搗黃 龍
直到現 在
直接點 選
直接關 係
直接進 入
直接投 資
直接影 響
直截了 當
直認不 諱
直上直 下
直升飛 機
直抒己 見
直抒胸 臆
直言不 諱
值得關 注
值得期 待
值得信 賴
值得一 看
值得一 提
值得注 意
職工工 資
職能部 門
職務犯 罪
職業道 德
職業發 展
職業規 劃
職業技 能
職業教 育
職業介 紹
職業培 訓
職業生 涯
職業學 校
職業學 院
止戈為 武
止於至 善
只此一 家
只見樹 木
只可意 會
只欠東 風
隻言片 語
只有一 次
只爭朝 夕
只知其 一
隻字不 提
紙上談 兵
紙醉金 迷
咫尺天 涯
指標體 系
指導工 作
指導老 師
指導思 想
指導學 生
指導意 見
指導意 義
指腹為 婚
指揮中 心
指鹿為 馬
指名道 姓
指日可 待
指桑罵 槐
指手畫 腳
指數基 金
指紋識 別
指指點 點
趾高氣 揚
至高無 上
至關重 要
至理名 言
至親骨 肉
至親好 友
至善至 美
至聖先 師
至死不 渝
志大才 疏
志得意 滿
志士仁 人
志同道 合
志願服 務
志在千 里
志在四 方
制度創 新
制度改 革
制度建 設
製造工 藝
製造技 術
製造企 業
製作方 法
製作工 藝
製作過 程
治病救 人
治國安 邦
治國安 民
治理結 構
治療方 案
治療方 法
治療慢 性
治療小 兒
治療效 果
治絲益 棼
炙手可 熱
質量安 全
質量保 證
質量標 準
質量管 理
質量監 督
質量檢 測
質量控 制
質量問 題
質優價 廉
櫛比鱗 次
櫛風沐 雨
擲地有 聲
窒礙難 行
智慧手 機
智勇雙 全
智者見 智
智者千 慮
置若罔 聞
置身事 外
置之不 顧
置之不 理
置之度 外
置之腦 後
置之死 地
中飽私 囊
中部地 區
中部崛 起
中層幹 部
中產階 級
中超聯 賽
中低收 入
中東地 區
中共黨 員
中共中 央
中國北 方
中國城 市
中國出 口
中國傳 統
中國大 陸
中國當 代
中國第 一
中國電 信
中國電 影
中國發 展
中國革 命
中國公 民
中國公 司
中國古 代
中國股 市
中國國 際
中國國 情
中國海 軍
中國建 築
中國教 育
中國金 融
中國近 代
中國進 口
中國經 濟
中國軍 隊
中國歷 史
中國聯 通
中國鋁 業
中國媒 體
中國男 籃
中國男 人
中國內 地
中國農 村
中國農 民
中國女 排
中國女 人
中國女 足
中國平 安
中國企 業
中國汽 車
中國青 年
中國人 口
中國人 民
中國人 壽
中國社 會
中國十 大
中國石 化
中國石 油
中國市 場
中國臺 灣
中國特 色
中國體 育
中國網 民
中國網 通
中國未 來
中國文 化
中國文 學
中國西 部
中國現 代
中國學 生
中國移 動
中國銀 行
中國郵 政
中國遊 客
中國證 券
中國政 府
中國製 造
中國重 汽
中國足 球
中國足 協
中國最 大
中國最 具
中華兒 女
中華民 國
中華民 族
中華文 化
中華文 明
中級法 院
中介服 務
中介公 司
中介機 構
中介組 織
中金公 司
中老年 人
中流砥 柱
中美關 係
中南大 學
中年婦 女
中年男 人
中年男 子
中青線 上
中秋快 樂
中日關 係
中山大 學
中山公 園
中外合 璧
中外合 資
中文論 壇
中文域 名
中文字 幕
中西合 璧
中小城 市
中小企 業
中小學 生
中小學 校
中心城 市
中心工 作
中心小 學
中心醫 院
中心主 任
中信泰 富
中信銀 行
中信證 券
中興通 訊
中央財 政
中央黨 校
中央紀 委
中央軍 委
中央空 調
中央領 導
中央企 業
中央委 員
中央銀 行
中央政 府
中庸之 道
中資銀 行
忠肝義 膽
忠孝節 義
忠孝兩 全
忠心耿 耿
忠言逆 耳
忠貞不 渝
終成泡 影
終極目 標
終南捷 徑
終身大 事
終於明 白
終於找 到
鍾靈毓 秀
鐘鳴鼎 食
種豆得 豆
種瓜得 瓜
種植面 積
種族歧 視
眾寡懸 殊
眾口難 調
眾口鑠 金
眾口相 傳
眾口一 詞
眾目睽 睽
眾怒難 犯
眾叛親 離
眾矢之 的
眾說紛 紜
眾所周 知
眾望所 歸
眾星拱 月
眾星捧 月
眾志成 城
重操舊 業
重出江 湖
重大決 策
重大事 件
重大事 項
重大突 破
重大問 題
重大專 案
重大意 義
重大影 響
重蹈覆 轍
重點大 學
重點工 程
重點工 作
重點建 設
重點領 域
重點企 業
重點專 案
重點中 學
重複建 設
重見天 日
重建家 園
重巒疊 嶂
重男輕 女
重起爐 灶
重賞之 下
重溫舊 夢
重新安 裝
重新回 到
重新開 始
重新啟 動
重新認 識
重新做 人
重要標 誌
重要地 位
重要講 話
重要舉 措
重要內 容
重要任 務
重要思 想
重要途 徑
重要問 題
重要意 義
重要因 素
重要原 因
重要作 用
重於泰 山
重振旗 鼓
重整旗 鼓
重中之 重
重灌系 統
州官放 火
州立大 學
舟車勞 頓
周邊地 區
周邊國 家
周邊環 境
周而復 始
周公吐 哺
週年紀 念
週年慶 典
周圍環 境
周遊列 國
粥少僧 多
晝伏夜 行
晝夜兼 程
誅心之 論
株式會 社
珠光寶 氣
珠聯璧 合
珠圓玉 潤
諸惡莫 作
諸如此 類
諸子百 家
豬肉價 格
蛛絲馬 跡
竹報平 安
竹籃打 水
竹籬茅 舍
逐句逐 字
逐鹿中 原
逐字逐 句
主辦單 位
主持會 議
主導產 品
主導產 業
主導地 位
主導作 用
主管部 門
主管機 關
主流媒 體
主任委 員
主任醫 師
主題公 園
主題活 動
主要包 括
主要表 現
主要產 品
主要成 分
主要分 佈
主要工 作
主要功 能
主要經 營
主要來 源
主要領 導
主要矛 盾
主要目 標
主要內 容
主要任 務
主要是 指
主要特 點
主要特 徵
主要體 現
主要問 題
主要演 員
主要業 務
主要因 素
主要用 於
主要原 料
主要原 因
主要責 任
主要職 責
主營業 務
住房貸 款
住房問 題
住宅小 區
助人為 樂
助學貸 款
助紂為 虐
註冊登 記
註冊公 司
註冊會 員
註冊日 期
註冊商 標
註冊使用 者
註冊帳 號
註冊資 本
註冊資 金
註明出 處
注意安 全
注意事 項
駐顏有 術
駐伊美 軍
鑄成大 錯
鑄劍為 犁
抓耳撓 腮
抓緊時 間
抓住機 遇
專橫跋 扈
專輯介 紹
專家分 析
專家建 議
專家介 紹
專家認 為
專家提 醒
專家學 者
專利技 術
專利申 請
專門從 事
專門利 人
專題講 座
專題研 究
專項檢 查
專項整 治
專項治 理
專項資 金
專心致 志
專業畢 業
專業從 事
專業服 務
專業技 能
專業技 術
專業培 訓
專業人 才
專業人 士
專業人 員
專業生 產
專業市 場
專業知 識
專用發 票
轉悲為 喜
轉來轉 去
轉彎抹 角
轉危為 安
轉眼之 間
轉移支 付
轉憂為 喜
轉戰千 里
莊周夢 蝶
裝點門 面
裝瘋賣 傻
裝潢門 面
裝機容 量
裝聾作 啞
裝模作 樣
裝腔作 勢
裝傻充 愣
裝神弄 鬼
裝飾材 料
裝飾公 司
裝飾裝 修
裝修公 司
壯烈犧 牲
壯士斷 腕
壯心不 已
壯志豪 情
壯志凌 雲
壯志未 酬
追本溯 源
追風逐 日
追根究 底
追根求 源
追根溯 源
追根問 底
追悔莫 及
追究責 任
追求完 美
惴惴不 安
諄諄告 誡
諄諄教 導
諄諄善 誘
準備工 作
準備金 率
卓爾不 群
卓然不 群
卓有成 就
卓有成 效
捉刀代 筆
捉襟見 肘
捉摸不 定
茁壯成 長
孜孜不 倦
孜孜矻 矻
孜孜以 求
茲事體 大
諮詢電 話
諮詢服 務
諮詢公 司
諮詢顧 問
諮詢機 構
姿態萬 千
資本市 場
資本運 作
資本主 義
資產管 理
資產規 模
資產階 級
資產評 估
資產重 組
資格考 試
資格審 查
資格證 書
資金管 理
資金來 源
資金使 用
資金投 入
資料圖 片
資源豐 富
資源共 享
資源節 約
資源開 發
資源配 置
資源優 勢
資源整 合
趑趄不 前
錙銖必 較
齜牙咧 嘴
仔細閱 讀
紫氣東 來
字裡行 間
字斟句 酌
字正腔 圓
字字珠 璣
自暴自 棄
自不待 言
自不量 力
自慚形 穢
自成一 格
自成一 家
自出機 杼
自吹自 擂
自得其 樂
自動播 放
自動對 焦
自動更 新
自動關 閉
自動關 機
自動控 制
自動生 成
自動識 別
自動執 行
自甘墮 落
自高自 大
自告奮 勇
自給自 足
自古以 來
自顧不 暇
自己動 手
自己喜 歡
自覺自 願
自覺遵 守
自掘墳 墓
自愧不 如
自愧弗 如
自力更 生
自立門 戶
自賣自 誇
自鳴得 意
自命不 凡
自命清 高
自欺欺 人
自強不 息
自輕自 賤
自求多 福
自取滅 亡
自然而 然
自然風 光
自然規 律
自然環 境
自然景 觀
自然科 學
自然條 件
自然災 害
自然資 源
自身建 設
自身難 保
自生自 滅
自食惡 果
自食其 果
自食其 力
自食其 言
自始至 終
自視甚 高
自私自 利
自討苦 吃
自討沒 趣
自投羅 網
自我表 現
自我吹 噓
自我解 嘲
自我陶 醉
自我犧 牲
自我治 療
自相殘 殺
自相矛 盾
自行其 是
自學成 才
自學考 試
自尋短 見
自尋煩 惱
自言自 語
自以為 是
自由氾 濫
自由放 任
自由貿 易
自由選 擇
自由主 義
自由自 在
自有公 論
自有品 牌
自有資 金
自娛自 樂
自圓其 說
自怨自 艾
自知之 明
自主創 新
自主創 業
自主開 發
自主品 牌
自主學 習
自主研 發
自主招 生
自作聰 明
自作多 情
自作主 張
自作自 受
恣意妄 為
子醜寅 卯
子孫後 代
子為父 隱
子虛烏 有
子曰詩 云
子子孫 孫
宗教信 仰
宗教政 策
綜合分 析
綜合服 務
綜合管 理
綜合國 力
綜合開 發
綜合利 用
綜合能 力
綜合評 價
綜合實 力
綜合素 質
綜合指 數
綜合治 理
綜上所 述
綜藝節 目
總而言 之
總工程 師
總結經 驗
總體規 劃
總體目 標
總體要 求
總有一 天
總有一 種
縱橫捭 闔
縱橫馳 騁
縱橫交 錯
縱橫天 下
縱虎歸 山
走到一 起
走火入 魔
走來走 去
走馬觀 花
走馬看 花
走馬上 任
走南闖 北
走投無 路
走為上 策
走為上 計
走向世 界
走在路 上
足不出 戶
足不出 門
足球比 賽
足智多 謀
組成部 分
組織部 門
組織部 長
組織工 作
組織機 構
組織架 構
組織建 設
組織結 構
組織開 展
組織領 導
組織實 施
組織協 調
組織形 式
鑽木取 火
鑽牛角 尖
鑽心刺 骨
最便宜 的
最大功 率
最大規 模
最大限 度
最低工 資
最高法 院
最高境 界
最高氣 溫
最高學 歷
最後更 新
最後還 是
最後時 刻
最後一 場
最後一 次
最後一 天
最佳答 案
最佳時 機
最佳時 間
最佳選 擇
最簡單 的
最近幾 年
最流行 的
最受關 注
最受歡 迎
最喜歡 的
最新版 本
最新動 態
最新進 展
最新推 出
最新訊 息
最優秀 的
最有價 值
最終還 是
最終幻 想
最終目 標
終端使用 者
最重要 的
最主要 的
罪大惡 極
罪惡深 重
罪惡滔 天
罪該萬 死
罪加一 等
罪魁禍 首
